"Product ID","Classic ID","ID (6001-8000)","ID (10001-12000)","ID (12001-14000)","ID (14001-16000)","ID (16001-18000)","ID (18001-20000)","ID (20001-22000)","ID (22001-24000)","ID (24001-26000)"
"970,12970, 14970,22970, 24970",970,,,12970,14970,,,,22970,24970
"971,12971, 14971,22971, 24971",971,,,12971,14971,,,,22971,24971
"972,12972,  16972,  20972, 22972, 24972",972,,,12972,,16972,,20972,22972,24972
"973,12973, 14973,n",973,,,12973,14973,,,,,
"974,12974,20974, 22974, 24974",974,,,12974,,,,20974,22974,24974
"975,12975,  16975,22975, 24975",975,,,12975,,16975,,,22975,24975
"976,12976,  16976,  ",976,,,12976,,16976,,,,
"977,12977,18977, ",977,,,12977,,,18977,,,
"978,12978,  16978,  20978, 22978, 24978",978,,,12978,,16978,,20978,22978,24978
"979,12979,18979, ",979,,,12979,,,18979,,,
"980,12980,  16980,  ",980,,,12980,,16980,,,,
"981,12981,22981, 24981",981,,,12981,,,,,22981,24981
"48,18048, ",48,,,,,,18048,,,
"982,18982, ",982,,,,,,18982,,,
"Classic > Instruments > Pediatric Instruments > Crimpers",983,,,,,,18983,,,
"984,18984, ",984,,,,,,18984,,,
"Classic > Instruments > Orthodontic Instruments > Band Pushers",985,,,,,,18985,,,
"Classic > Instruments > Pediatric Instruments > SSC Pliers",986,,,,,,18986,,,
"Classic > Instruments > Pediatric Instruments > SSC Scissors",987,,,,,,18987,,,
"988,18988, ",988,,,,,,18988,,,
"989,18989, ",989,,,,,,18989,,,
"990,18990, ",990,,,,,,18990,,,
"991,18991, ",991,,,,,,18991,,,
"992,18992, ",992,,,,,,18992,,,
"993,18993, ",993,,,,,,18993,,,
"994,18994, ",994,,,,,,18994,,,
"49, 85",49,85,,,,,,,,
"995, 6995",995,6995,,,,,,,,
"996, 6996",996,6996,,,,,,,,
"997, 6997",997,6997,,,,,,,,
"998, 6998",998,6998,,,,,,,,
"50,12050,  16050, 18050,  22050, 24050",50,,,12050,,16050,18050,,22050,24050
"999,12999,  16999,22999, 24999",999,,,12999,,16999,,,22999,24999
"1000,13000,  17000,23000, 25000",1000,,,13000,,17000,,,23000,25000
"1001,13001,  17001, 19001,  23001, 25001",1001,,,13001,,17001,19001,,23001,25001
"1002,17002, 19002,  23002, 25002",1002,,,,,17002,19002,,23002,25002
"1003,17003, 19003,  23003, 25003, 839, 6839,16839,22839, 24839",1003,,,,,17003,19003,,23003,25003
"1004,13004,  17004, 19004,  23004, 25004",1004,,,13004,,17004,19004,,23004,25004
"1005,17005, 19005,  23005, 25005",1005,,,,,17005,19005,,23005,25005
"1006,17006, 19006,  23006, 25006",1006,,,,,17006,19006,,23006,25006
"1007,17007, 19007,  23007, 25007, 840, 6840,16840,22840, 24840",1007,,,,,17007,19007,,23007,25007
"51,  10051,22051, 24051",51,,10051,,,,,,22051,24051
"1008,  11008,23008, 25008",1008,,11008,,,,,,23008,25008
"1009,  11009,23009, 25009",1009,,11009,,,,,,23009,25009
"1010,  11010,23010, 25010",1010,,11010,,,,,,23010,25010
"1011,  11011,23011, 25011",1011,,11011,,,,,,23011,25011
"1012,  11012,  ,23012, 25012",1012,,11012," ",,,,,23012,25012
"1013,  11013,  ,23013, 25013",1013,,11013," ",,,,,23013,25013
"1014,  11014,  ,23014, 25014",1014,,11014," ",,,,,23014,25014
"1654, 11654, 23654, 25654",1654,,11654,,,,,,23654,25654
"1655, 11655, 23655, 25655",1655,,11655,,,,,,23655,25655
"1656, 11656, 23656, 25656",1656,,11656,,,,,,23656,25656
"1657, 11657, 23657, 25657",1657,,11657,,,,,,23657,25657
"1658, 11658, 23658, 25658",1658,,11658,,,,,,23658,25658
"1015,  11015,  ,23015, 25015",1015,,11015," ",,,,,23015,25015
"52,12052,  16052, 18052, 20052",52,,,12052,,16052,18052,20052,,
"1016,13016,  17016, 19016, 21016",1016,,,13016,,17016,19016,21016,,
"1017,13017,  17017, 19017, 21017",1017,,,13017,,17017,19017,21017,,
"1018,13018,  17018, 19018, 21018",1018,,,13018,,17018,19018,21018,,
"1019,13019,  17019, 19019, 21019",1019,,,13019,,17019,19019,21019,,
"1020,13020,  17020, 19020, 21020",1020,,,13020,,17020,19020,21020,,
"1021,13021,  17021, 19021, 21021",1021,,,13021,,17021,19021,21021,,
"1022,13022,  17022, 19022, 21022",1022,,,13022,,17022,19022,21022,,
"1023,13023,  17023, 19023, 21023",1023,,,13023,,17023,19023,21023,,
"1024,13024,  17024, 19024, 21024",1024,,,13024,,17024,19024,21024,,
"1025,13025,  17025, 19025, 21025",1025,,,13025,,17025,19025,21025,,
"1026,13026,  17026, 19026, 21026",1026,,,13026,,17026,19026,21026,,
"1027,13027,  17027, 19027, 21027",1027,,,13027,,17027,19027,21027,,
"1028,13028,  17028, 19028, 21028",1028,,,13028,,17028,19028,21028,,
"1029,13029,  17029, 19029, 21029",1029,,,13029,,17029,19029,21029,,
"1030,13030,  17030, 19030, 21030",1030,,,13030,,17030,19030,21030,,
"1031,13031,  17031, 19031, 21031",1031,,,13031,,17031,19031,21031,,
"1032,13032,  17032, 19032, 21032",1032,,,13032,,17032,19032,21032,,
"1033,13033,  17033, 19033, 21033",1033,,,13033,,17033,19033,21033,,
"1034,13034,  17034, 19034, 21034",1034,,,13034,,17034,19034,21034,,
"1035,13035,  17035, 19035, 21035",1035,,,13035,,17035,19035,21035,,
"1036,13036,  17036, 19036, 21036",1036,,,13036,,17036,19036,21036,,
"1037,13037,  17037, 19037, 21037",1037,,,13037,,17037,19037,21037,,
"1038,13038,  17038, 19038, 21038",1038,,,13038,,17038,19038,21038,,
"1039,13039,  17039, 19039, 21039",1039,,,13039,,17039,19039,21039,,
"1040,13040,  17040, 19040, 21040",1040,,,13040,,17040,19040,21040,,
"1041,13041,  17041, 19041, 21041",1041,,,13041,,17041,19041,21041,,
"1042,13042,  17042, 19042, 21042",1042,,,13042,,17042,19042,21042,,
"Classic > Handpieces > Prophy",1043,,,13043,,17043,19043,21043,,
"1044,13044,  17044, 19044, 21044",1044,,,13044,,17044,19044,21044,,
"1045,13045,  17045, 19045, 21045",1045,,,13045,,17045,19045,21045,,
"1046,13046,  17046, 19046, 21046",1046,,,13046,,17046,19046,21046,,
"1047,13047,  17047, 19047, 21047",1047,,,13047,,17047,19047,21047,,
"1048,13048,  17048, 19048, 21048",1048,,,13048,,17048,19048,21048,,
"1049,13049,  17049, 19049, 21049",1049,,,13049,,17049,19049,21049,,
"1050,13050,  17050, 19050, 21050",1050,,,13050,,17050,19050,21050,,
"1051,13051,  17051, 19051, 21051",1051,,,13051,,17051,19051,21051,,
"1052,13052,  17052, 19052, 21052",1052,,,13052,,17052,19052,21052,,
"1053,13053,  17053, 19053, 21053",1053,,,13053,,17053,19053,21053,,
"1054,13054,  17054, 19054, 21054",1054,,,13054,,17054,19054,21054,,
"1055,13055,  17055, 19055, 21055",1055,,,13055,,17055,19055,21055,,
"1056,13056,  17056, 19056, 21056",1056,,,13056,,17056,19056,21056,,
"1057,13057,  17057, 19057, 21057",1057,,,13057,,17057,19057,21057,,
"1058,13058,  17058, 19058, 21058",1058,,,13058,,17058,19058,21058,,
"1059,13059,  17059, 19059, 21059",1059,,,13059,,17059,19059,21059,,
"1060,13060,  17060, 19060, 21060",1060,,,13060,,17060,19060,21060,,
"1061,13061,  17061, 19061, 21061",1061,,,13061,,17061,19061,21061,,
"1062,13062,  17062, 19062, 21062",1062,,,13062,,17062,19062,21062,,
"1063,13063,  17063, 19063, 21063",1063,,,13063,,17063,19063,21063,,
"1064,13064,  17064, 19064, 21064",1064,,,13064,,17064,19064,21064,,
"53, 88,  12053,20053, 22053, 24053",53,88,,12053,,,,20053,22053,24053
"1065, 7065,  13065,21065, 23065, 25065",1065,7065,,13065,,,,21065,23065,25065
"1066, 7066,  13066,21066, 23066, 25066",1066,7066,,13066,,,,21066,23066,25066
"1067, 7067,  13067,21067, 23067, 25067",1067,7067,,13067,,,,21067,23067,25067
"1068, 7068,  13068,21068, 23068, 25068",1068,7068,,13068,,,,21068,23068,25068
"1069, 7069,  13069,21069, 23069, 25069",1069,7069,,13069,,,,21069,23069,25069
"1070, 7070,  13070,21070, 23070, 25070, 1255, 7658",1070,7070,,13070,,,,21070,23070,25070
"54,  10054,22054, 24054",54,,10054,,,,,,22054,24054
"1071,  11071,23071, 25071",1071,,11071,,,,,,23071,25071
"1072,  11072,23072, 25072",1072,,11072,,,,,,23072,25072
"1073,  11073,23073, 25073",1073,,11073,,,,,,23073,25073
"Classic > Instruments > Restorative Instruments > Cord Packers",1074,,11074,,,,,,23074,25074
"Classic > Instruments > Restorative Instruments > Cord Packers > Non-Serrated",1075,,11075,,,,,,23075,25075
"Classic > Instruments > Restorative Instruments > Cord Packers > Serrated",1076,,11076,,,,,,23076,25076
"1077,  11077,23077, 25077",1077,,11077,,,,,,23077,25077
"1078,  11078,23078, 25078",1078,,11078,,,,,,23078,25078
"1079,  11079,23079, 25079",1079,,11079,,,,,,23079,25079
"1080,  11080,23080, 25080",1080,,11080,,,,,,23080,25080
"1081,  11081,21081",1081,,11081,,,,,21081,,
"55,12055",55,,,12055,,,,,,
"Classic > Composites > Bonding Agent",1082,,,13082,,,,,,
"Classic > Composites > Bonding Agent> Adhesive",1277,,,13277,,,,,,
"Classic > Composites > Bonding Agent > KITS",1278,,,13278,,,,,,
"Classic > Composites > Bonding Agent> Self-Etch",1279,,,13279,,,,,,
"Classic > Composites > Etchant",1083,,,13083,,,,,,
"Classic > Brushes > Micro Brushes",1084,,,13084,,,,,,
"Classic > Brushes > Micro Brushes > Assorted",1271,,,13271,,,,,,
"Classic > Brushes > Micro Brushes > Fine",1272,,,13272,,,,,,
"Classic > Brushes > Micro Brushes > Standard",1276,,,13276,,,,,,
"Classic > Brushes > Micro Brushes > Super Fine",1674,,,13280,,,,,,
"Classic > Composites > Sealant",1085,,,13085,,,,,,
"Classic > Mixing > Mixing Wells",1086,,,13086,,,,,,
"Classic > Mixing > Tips > Syringe > Sealant-22 gauge (Gray)",1087,,,13087,,,,,,
"Classic > Infection Control > Sharps/ Hazardous Waste",56,,,,,,,,,
"57, 89, 10057, 12057, 14057, 16057, 18057, 20057, 22057, 24057",57,89,10057,12057,14057,16057,18057,20057,22057,24057
"1088, 7088,  13088,  17088,23088, 25088",1088,7088,,13088,,17088,,,23088,25088
"1089, 7089,  13089,  17089,23089, 25089",1089,7089,,13089,,17089,,,23089,25089
"1090, 7090,  13090,  17090,23090, 25090",1090,7090,,13090,,17090,,,23090,25090
"1091, 7091,  13091,  17091,23091, 25091",1091,7091,,13091,,17091,,,23091,25091
"1092, 7092,  13092,  17092,23092, 25092",1092,7092,,13092,,17092,,,23092,25092
"1093, 7093, 11093,23093, 25093",1093,7093,11093,,,,,,23093,25093
"1094, 7094,15094, 17094, 19094,  23094, 25094",1094,7094,,,15094,17094,19094,,23094,25094
"1095, 7095,15095, 17095, 19095,  23095, 25095",1095,7095,,,15095,17095,19095,,23095,25095
"1096, 7096,15096, 17096,23096, 25096",1096,7096,,,15096,17096,,,23096,25096
"1099, 7099,17099,23099, 25099",1099,7099,,,,17099,,,23099,25099
"1100, 7100, 11100,17100,23100, 25100",1100,7100,11100,,,17100,,,23100,25100
"1101, 7101, 11101,17101,23101, 25101",1101,7101,11101,,,17101,,,23101,25101
"1102, 7102, 11102,17102,23102, 25102",1102,7102,11102,,,17102,,,23102,25102
"1103, 7103, 11103,17103,23103, 25103",1103,7103,11103,,,17103,,,23103,25103
"1104, 7104, 11104,17104,23104, 25104",1104,7104,11104,,,17104,,,23104,25104
"1105, 7105, 11105,17105,23105, 25105",1105,7105,11105,,,17105,,,23105,25105
"1106, 7106, 11106,17106,23106, 25106",1106,7106,11106,,,17106,,,23106,25106
"1107, 7107, 11107,17107,23107, 25107",1107,7107,11107,,,17107,,,23107,25107
"1108, 7108",1108,7108,,,,,,,,
"1109, 7109, 11109,",1109,7109,11109,,,,,,,
"1110, 7110, 11110,",1110,7110,11110,,,,,,,
"1111, 7111, 11111, 431, 6431, 10431,",1111,7111,11111,,,,,,,
"1112, 7112, 11112, 434, 6434, 10434,",1112,7112,11112,,,,,,,
"1113, 7113, 11113, 435, 6435, 10435,",1113,7113,11113,,,,,,,
"1114, 7114, 11114,",1114,7114,11114,,,,,,,
"1115, 7115, 11115, 437, 6437, 10437,",1115,7115,11115,,,,,,,
"1116, 7116, 11116, 439, 6439, 10439,",1116,7116,11116,,,,,,,
"1117, 7117, 11117, 440, 6440, 10440,",1117,7117,11117,,,,,,,
"1118, 7118, 11118,",1118,7118,11118,,,,,,,
"Classic > Handpieces > Lubrication",1119,7119,11119,,15119,,19119,,23119,25119
"1120, 7120,, 23120, 25120",1120,7120,,,,,,,23120,25120
"1121, 7121",1121,7121,,,,,,,,
"1122, 7122,  13122,21122",1122,7122,,13122,,,,21122,,
"1123, 7123,13123,21123,572, 6572,12572,20572",1123,7123,,13123,,,,21123,,
"1124, 7124,13124,21124,575, 6575,12575,20575",1124,7124,,13124,,,,21124,,
"1125, 7125,13125,21125,576, 6576,12576,20576",1125,7125,,13125,,,,21125,,
"1126, 7126,13126,21126,577, 6577,12577,20577",1126,7126,,13126,,,,21126,,
"1127, 7127,13127,21127,579, 6579,12579,20579",1127,7127,,13127,,,,21127,,
"1128, 7128,13128,21128,580, 6580,12580,20580",1128,7128,,13128,,,,21128,,
"Classic > Handpieces > Lab Handpieces",1129,7129,11129,,15129,17129,19129,21129,23129,25129
"1130, 7130,  13130, 15130,21130, 23130, 25130",1130,7130,,13130,15130,,,21130,23130,25130
"1131, 7131,15131, 17131,23131, 25131",1131,7131,,,15131,17131,,,23131,25131
"1132, 7132,17132,23132, 25132",1132,7132,,,,17132,,,23132,25132
"1133, 7133,15133, 17133, 19133,  23133, 25133",1133,7133,,,15133,17133,19133,,23133,25133
"1134, 7134,, 23134, 25134",1134,7134,,,,,,,23134,25134
"1135, 7135, 11135,  15135,",1135,7135,11135,,15135,,,,,
"1136, 7136, 11136,  15136,",1136,7136,11136,,15136,,,,,
"1137, 7137, 11137,  15137,  191137, 21137",1137,7137,11137,,15137,,19137,21137,,
"1138, 7138,15138,23138, 25138",1138,7138,,,15138,,,,23138,25138
"1139, 7139,17139,23139, 25139",1139,7139,,,,17139,,,23139,25139
"1140, 7140,15140, 17140, 19140,  23140, 25140",1140,7140,,,15140,17140,19140,,23140,25140
"1141, 7141,15141, 17141, 19141,  23141, 25141",1141,7141,,,15141,17141,19141,,23141,25141
"1295, 7295,15295, 17295, 19295,  23295, 25295",1295,7295,,,15295,17295,19295,,23295,25295
"58, 6002,20058,  24058",58,6002,,,,,,,,
"1142, 7142",1142,7142,,,,,,,,
"1143, 7143, 11143, 13143, 15143, 17143, 19143, 21143, 23143, 25143",1143,7143,11143,13143,15143,17143,19143,21143,23143,25143
"1144, 7144, 11144, 13144, 15144, 17144, 19144, 21144, 23144, 25144",1144,7144,11144,13144,15144,17144,19144,21144,23144,25144
"1145, 7145, 11145, 13145, 15145, 17145, 19145, 21145, 23145, 25145",1145,7145,11145,13145,15145,17145,19145,21145,23145,25145
"1146, 7146, 11146, 13146, 15146, 17146, 19146, 21146, 23146, 25146",1146,7146,11146,13146,15146,17146,19146,21146,23146,25146
"1147, 7147,15147,  19147, 21147",1147,7147,,,15147,,19147,21147,,
"1148, 7148,17148,  ",1148,7148,,,,17148,,,,
"1149, 7149, 11149, 13149,  17149, 19149, 21149, 23149, 25149",1149,7149,11149,13149,,17149,19149,21149,23149,25149
"1150, 7150,19150, 21150",1150,7150,,,,,19150,,,
"1151, 7151,  13151,21151, 23151,",1151,7151,,13151,,,,21151,23151,
,1152,7152,11152,13152,,,,21152,,
"1153, 7153, 11153, 13153, 15153, 17153, 19153, 21153, 23153, 25153",1153,7153,11153,13153,15153,17153,19153,21153,23153,25153
"1154, 7154,19154,  23154, 25154",1154,7154,,,,,19154,,23154,25154
"1155, 7155, 11155, 13155, 15155, 17155,  21155, 23155, 25155",1155,7155,11155,13155,15155,17155,,21155,23155,25155
"1156, 7156",1156,7156,,,,,,,,
"1157, 7157",1157,7157,,,,,,,,
"1158, 7158",1158,7158,,,,,,,,
"1159, 7159",1159,7159,,,,,,,,
"1160, 7160",1160,7160,,,,,,,,
"1161, 7161",1161,7161,,,,,,,,
"1162, 7162",1162,7162,,,,,,,,
"1163, 7163",1163,7163,,,,,,,,
"1164, 7164, 1164, 7164 ",1164,7164,,,,,,,,
"1165, 7165",1165,7165,,,,,,,,
"1166, 7166",1166,7166,,,,,,,,
"1167, 7167",1167,7167,,,,,,,,
"1168, 7168",1168,7168,,,,,,,,
"1169, 7169",1169,7169,,,,,,,,
"1170, 7170",1170,7170,,,,,,,,
"59,  10059,  14059,  18059, 20059",59,,10059,,14059,,18059,20059,,
"1171,  11171,  15171,  19171, 21171",1171,,11171,,15171,,19171,21171,,
"1172,  11172,  15172,  19172, 21172",1172,,11172,,15172,,19172,21172,,
"1173,  11173,  15173,  19173, 21173",1173,,11173,,15173,,19173,21173,,
"1174,  11174,  15174,  19174, 21174",1174,,11174,,15174,,19174,21174,,
"1175,  11175,  15175,  19175, 21175",1175,,11175,,15175,,19175,21175,,
"1176,  11176,  15176,  19176, 21176",1176,,11176,,15176,,19176,21176,,
"1177,  11177,  15177,  19177, 21177",1177,,11177,,15177,,19177,21177,,
"1178,  11178,  15178,  19178, 21178",1178,,11178,,15178,,19178,21178,,
"1179,  11179,  15179,  19179, 21179",1179,,11179,,15179,,19179,21179,,
"60,  10060,22060, 24060",60,,10060,,,,,,22060,24060
"1180,  11180,23180, 25180",1180,,11180,,,,,,23180,25180
"Classic > Acrylics > Crown and Bridge Acrylics > Automix Syringe",1181,,11181,,,,,,23181,25181
"Classic > Acrylics > Crown and Bridge Acrylics > Cartridge",1182,,11182,,,,,,23182,25182
"Classic > Acrylics > Crown and Bridge Acrylics > Flowable",1183,,11183,,,,,,23183,25183
"Classic > Acrylics > Crown and Bridge Acrylics > Glaze",1184,,,,,,,,23184,25184
"1185,23185, 25185",1185,,,,,,,,23185,25185
"Classic > Acrylics > Crown and Bridge Acrylics > Powder/Liquid Kit",1186,,11186,,,,,,23186,25186
"Classic > Acrylics > Crown and Bridge Acrylics > Powder Refill",1274,,,,,,,,23274,25274
"Classic > Acrylics > Crown and Bridge Acrylics > Liquid Refill",1275,,,,,,,,23275,25275
"1187,  11187,23187, 25187",1187,,11187,,,,,,23187,25187
"1188,  11188,23188, 25188",1188,,11188,,,,,,23188,25188
"Classic > Cements > Temporary",1189,,11189,,,,,,23189,25189
"Classic > Cements > Temporary > NE",1190,,11190,,,,,,23190,25190
"Classic > Cements > Temporary > Resin",1191,,11191,,,,,,23191,25191
"Classic > Cements > Temporary > ZOE",1192,,11192,,,,,,23192,25192
"1193,11193,19193,23193,25193",1193,,11193,,,,19193,,23193,25193
"61,14061, 16061,22061, 24061",61,,,,14061,16061,,,22061,24061
"1194,17194,23194, 25194",1194,,,,,17194,,,23194,25194
"1195,17195,23195, 25195",1195,,,,,17195,,,23195,25195
"1196,15196, 17196,23196, 25196",1196,,,,15196,17196,,,23196,25196
"1197,15197, 17197,23197, 25197",1197,,,,15197,17197,,,23197,25197
"1198,17198,23198, 25198",1198,,,,,17198,,,23198,25198
"62,14092, 16062, 18062,  22062, 24062",62,,,,14092,16062,18062,,22062,24062
"1199,15199, 17199, 19199,  23199, 25199",1199,,,,15199,17199,19199,,23199,25199
"1200,15200, 17200, 19200,  23200, 25200",1200,,,,15200,17200,19200,,23200,25200
"1201,23201, 25201",1201,,,,,,,,23201,25201
"1202,15202, 17202,23202, 25202",1202,,,,15202,17202,,,23202,25202
"1203,23203, 25203",1203,,,,,,,,23203,25203
"1204,23204, 25204",1204,,,,,,,,23204,25204
"1205,23205, 25205",1205,,,,,,,,23205,25205
"1206,23206, 25206",1206,,,,,,,,23206,25206
"1207,23207, 25207",1207,,,,,,,,23207,25207
"1208,23208, 25208",1208,,,,,,,,23208,25208
"1209,23209, 25209",1209,,,,,,,,23209,25209
"1210,23210, 25210",1210,,,,,,,,23210,25210
"1211,23211, 25211",1211,,,,,,,,23211,25211
"1212,23212, 25212",1212,,,,,,,,23212,25212
"1213,23213, 25213",1213,,,,,,,,23213,25213
"1214,23214, 25214",1214,,,,,,,,23214,25214
"1215,23215, 25215",1215,,,,,,,,23215,25215
"1216,15216, 17216, 19216,  23216, 25216",1216,,,,15216,17216,19216,,23216,25216
"1217,15217, 17217, 19217,  23217, 25217",1217,,,,15217,17217,19217,,23217,25217
"1218,15218, 17218, 19218,  23218, 25218",1218,,,,15218,17218,19218,,23218,25218
"1219,15219, 17219, 19219,  23219, 25219",1219,,,,15219,17219,19219,,23219,25219
"1220,15220, 17220, 19220,  23220, 25220",1220,,,,15220,17220,19220,,23220,25220
"1221,15221, 17221, 19221,  23221, 25221",1221,,,,15221,17221,19221,,23221,25221
"1222,15222, 17222, 19222,  23222, 25222",1222,,,,15222,17222,19222,,23222,25222
"1223,15223, 17223, 19223,  23223, 25223",1223,,,,15223,17223,19223,,23223,25223
"1224,15224, 17224, 19224,  23224, 25224",1224,,,,15224,17224,19224,,23224,25224
"1225,15225, 17225, 19225,  23225, 25225",1225,,,,15225,17225,19225,,23225,25225
"1226,15226, 17226, 19226,  23226, 25226",1226,,,,15226,17226,19226,,23226,25226
"1227,15227, 17227, 19227,  23227, 25227",1227,,,,15227,17227,19227,,23227,25227
"1228,15228, 17228, 19228,  23228, 25228",1228,,,,15228,17228,19228,,23228,25228
"1229,15229, 17229, 19229,  23229, 25229",1229,,,,15229,17229,19229,,23229,25229
"1230,15230, 17230, 19230,  23230, 25230",1230,,,,15230,17230,19230,,23230,25230
"1231,15231, 17231, 19231,  23231, 25231",1231,,,,15231,17231,19231,,23231,25231
"1232,19232,  23232, 25232",1232,,,,,,19232,,23232,25232
"1233,19233,  23233, 25233",1233,,,,,,19233,,23233,25233
"1234,19234,  23234, 25234",1234,,,,,,19234,,23234,25234
"1235,19235,  23235, 25235",1235,,,,,,19235,,23235,25235
"1236,23236, 25236",1236,,,,,,,,23236,25236
"1237,23237, 25237",1237,,,,,,,,23237,25237
"1238,23238, 25238",1238,,,,,,,,23238,25238
"1239,23239, 25239",1239,,,,,,,,23239,25239
"1240,23240, 25240",1240,,,,,,,,23240,25240
"1241,23241, 25241",1241,,,,,,,,23241,25241
"1242,23242, 25242",1242,,,,,,,,23242,25242
"1243,23243, 25243",1243,,,,,,,,23243,25243
"63,  10063, 12063, 14063,  18063, 20063, 22063, 24063",63,,10063,12063,14063,,18063,20063,22063,24063
"1244,  11244, 13244, 15244,  19244, 21244, 23244, 25244",1244,,11244,13244,15244,,19244,21244,23244,25244
"1245,  11245, 13245, 15245,  19245, 21245, 23245, 25245",1245,,11245,13245,15245,,19245,21245,23245,25245
"64,22064,",64,,,,,,,,22064,
"1246,23246,  261,22261",1246,,,,,,,,23246,
"1247,23247,  262,22262",1247,,,,,,,,23247,
"1248,23248",1248,,,,,,,,23248,
"1249,23249,  263,22263",1249,,,,,,,,23249,
"1250,16064",1250,,,,,16064,,,,
"1251,23251,  264,22264",1251,,,,,,,,23251,
"1252,23252",1252,,,,,,,,23252,
"1253,23253,  265,22265",1253,,,,,,,,23253,
"65,  7656, 10065",65,7656,10065,,,,,,,
"1254, 7657",1254,7657,,,,,,,,
"Classic > Retail Products > Whitening",1255,7658,,,,,,,,
"1659, 7659",1659,7659,,,,,,,,
"1660, 7660",1660,7660,,,,,,,,
"1661, 7661",1661,7661,,,,,,,,
"1662, 7662",1662,7662,,,,,,,,
"1663, 7663",1663,7663,,,,,,,,
"66, 90",66,90,,,,,,,,
"Classic > Infection Control > Barriers > X-ray Sensor",1256,7256,,,,,,,,
"1257, 7257",1257,7257,,,,,,,,
"1258, 7258",1258,7258,,,,,,,,
"1259, 7259",1259,7259,,,,,,,,
"1260, 7260",1260,7260,,,,,,,,
"1261, 7261",1261,7261,,,,,,,,
"1262, 7262",1262,7262,,,,,,,,
"1263, 7263",1263,7263,,,,,,,,
"1264, 7264",1264,7264,,,,,,,,
"1265, 7265",1265,7265,,,,,,,,
"1266, 7266",1266,7266,,,,,,,,
,,,,,,,,,,
,"1665-2000","7665-8000","11267-12000","13267-14000","15267-16000","17267-18000","19267-20000","21267-22000","23267-24000","25267-26000"
